customer_id,first_loan_id,first_loan_date,second_loan_id,second_loan_date,daydate_180,inactive_flag,acquisition_channel,risk_tier_at_signup,income_band,age_band,region
9667,7050,2025-12-26,NULL,NULL,2026-06-24,NULL,referral,A,40-70k,18-24,Other
9668,4697,2025-08-10,NULL,NULL,2026-02-06,NULL,referral,A,110k+,55+,Other
9682,6427,2025-11-08,NULL,NULL,2026-05-07,NULL,partnership,A,70-110k,25-34,NY
9694,4421,2025-07-29,NULL,NULL,2026-01-25,NULL,affiliate,C,40-70k,18-24,NJ
9702,5544,2025-10-02,NULL,NULL,2026-03-31,NULL,affiliate,B,40-70k,25-34,NY
9712,6894,2025-12-31,NULL,NULL,2026-06-29,NULL,organic,A,<40k,45-54,NY
9715,5407,2025-09-10,NULL,NULL,2026-03-09,NULL,referral,A,70-110k,25-34,NY
9716,7110,2025-12-05,NULL,NULL,2026-06-03,NULL,referral,B,70-110k,25-34,NY
9718,5686,2025-10-12,NULL,NULL,2026-04-10,NULL,organic,A,40-70k,45-54,Other
9724,5097,2025-09-08,NULL,NULL,2026-03-07,NULL,organic,B,<40k,25-34,NY
9728,5614,2025-10-29,NULL,NULL,2026-04-27,NULL,affiliate,A,40-70k,45-54,NY
9740,5368,2025-09-14,NULL,NULL,2026-03-13,NULL,organic,B,<40k,25-34,NY
9743,4417,2025-07-06,NULL,NULL,2026-01-02,NULL,paid_search,A,<40k,25-34,NJ
9746,4279,2025-07-25,NULL,NULL,2026-01-21,NULL,referral,B,70-110k,35-44,NJ
9753,6437,2025-11-18,NULL,NULL,2026-05-17,NULL,paid_search,C,40-70k,18-24,Other
9758,7077,2025-12-16,NULL,NULL,2026-06-14,NULL,organic,A,110k+,35-44,Other
9786,4667,2025-08-07,NULL,NULL,2026-02-03,NULL,partnership,C,70-110k,55+,NY
9790,4633,2025-08-03,NULL,NULL,2026-01-30,NULL,organic,B,40-70k,25-34,NY
9793,4865,2025-08-30,NULL,NULL,2026-02-26,NULL,partnership,A,110k+,18-24,Other
9798,4851,2025-08-22,NULL,NULL,2026-02-18,NULL,affiliate,B,40-70k,25-34,Other
9802,5891,2025-10-10,NULL,NULL,2026-04-08,NULL,organic,A,40-70k,35-44,NY
9812,4730,2025-08-16,NULL,NULL,2026-02-12,NULL,referral,A,<40k,35-44,NY
9815,5331,2025-09-30,NULL,NULL,2026-03-29,NULL,partnership,A,110k+,35-44,NY
9820,4905,2025-08-30,NULL,NULL,2026-02-26,NULL,paid_search,A,40-70k,18-24,NJ
9821,4770,2025-08-26,NULL,NULL,2026-02-22,NULL,organic,B,70-110k,18-24,Other
9827,5352,2025-09-23,NULL,NULL,2026-03-22,NULL,paid_search,A,70-110k,18-24,NY
9828,4718,2025-08-18,NULL,NULL,2026-02-14,NULL,paid_search,A,70-110k,35-44,NY
9829,5185,2025-09-22,NULL,NULL,2026-03-21,NULL,organic,B,40-70k,35-44,NY
9830,4682,2025-08-09,NULL,NULL,2026-02-05,NULL,organic,A,<40k,25-34,NY
9831,4707,2025-08-14,NULL,NULL,2026-02-10,NULL,partnership,B,40-70k,45-54,Other
9833,6995,2025-12-21,NULL,NULL,2026-06-19,NULL,organic,A,70-110k,25-34,Other
9844,6449,2025-11-12,NULL,NULL,2026-05-11,NULL,organic,A,40-70k,25-34,Other
9851,5300,2025-09-20,NULL,NULL,2026-03-19,NULL,paid_search,A,110k+,35-44,NY
9853,4803,2025-08-24,NULL,NULL,2026-02-20,NULL,organic,A,70-110k,55+,NJ
9857,6494,2025-11-12,NULL,NULL,2026-05-11,NULL,organic,A,70-110k,18-24,Other
9861,6077,2025-11-02,NULL,NULL,2026-05-01,NULL,paid_search,B,110k+,25-34,Other
9866,6581,2025-12-13,NULL,NULL,2026-06-11,NULL,paid_search,A,110k+,45-54,NY
9868,5994,2025-11-12,NULL,NULL,2026-05-11,NULL,paid_search,A,<40k,25-34,NY
9874,6300,2025-11-11,NULL,NULL,2026-05-10,NULL,partnership,B,70-110k,18-24,Other
9875,6196,2025-11-30,NULL,NULL,2026-05-29,NULL,referral,B,70-110k,35-44,NJ
9879,5034,2025-09-03,NULL,NULL,2026-03-02,NULL,paid_search,A,40-70k,18-24,NY
9880,5115,2025-09-03,NULL,NULL,2026-03-02,NULL,referral,B,70-110k,25-34,Other
9883,4858,2025-08-11,NULL,NULL,2026-02-07,NULL,referral,A,<40k,55+,NY
9884,5894,2025-10-20,NULL,NULL,2026-04-18,NULL,paid_search,B,40-70k,35-44,Other
9887,5388,2025-09-04,NULL,NULL,2026-03-03,NULL,partnership,A,40-70k,35-44,Other
9888,4634,2025-08-15,NULL,NULL,2026-02-11,NULL,affiliate,B,70-110k,25-34,Other
9893,5957,2025-10-15,NULL,NULL,2026-04-13,NULL,organic,A,110k+,35-44,Other
9895,4810,2025-08-16,NULL,NULL,2026-02-12,NULL,affiliate,A,40-70k,55+,Other
9897,5219,2025-09-05,NULL,NULL,2026-03-04,NULL,organic,B,70-110k,55+,NY
9907,6153,2025-11-22,NULL,NULL,2026-05-21,NULL,referral,C,<40k,18-24,Other
9908,4623,2025-08-07,NULL,NULL,2026-02-03,NULL,referral,A,70-110k,18-24,NJ
9921,5029,2025-09-07,NULL,NULL,2026-03-06,NULL,referral,B,40-70k,45-54,Other
9929,6510,2025-11-04,NULL,NULL,2026-05-03,NULL,organic,A,40-70k,25-34,Other
9931,5101,2025-09-14,NULL,NULL,2026-03-13,NULL,organic,A,70-110k,35-44,Other
9933,4900,2025-08-23,NULL,NULL,2026-02-19,NULL,organic,B,40-70k,45-54,Other
9940,6508,2025-11-22,NULL,NULL,2026-05-21,NULL,referral,A,110k+,35-44,Other
9942,5692,2025-10-18,NULL,NULL,2026-04-16,NULL,organic,A,110k+,35-44,NJ
9943,7129,2025-12-17,NULL,NULL,2026-06-15,NULL,paid_search,D,70-110k,45-54,NY
9946,6743,2025-12-15,NULL,NULL,2026-06-13,NULL,organic,A,70-110k,35-44,NY
9950,6175,2025-11-14,NULL,NULL,2026-05-13,NULL,paid_search,A,70-110k,25-34,Other
9952,6090,2025-11-01,NULL,NULL,2026-04-30,NULL,partnership,A,70-110k,25-34,Other
9954,5057,2025-09-03,NULL,NULL,2026-03-02,NULL,partnership,B,<40k,35-44,Other
9955,7005,2025-12-13,NULL,NULL,2026-06-11,NULL,referral,A,110k+,45-54,Other
9959,6187,2025-11-07,NULL,NULL,2026-05-06,NULL,organic,A,110k+,18-24,NY
9960,5283,2025-09-26,NULL,NULL,2026-03-25,NULL,organic,B,70-110k,35-44,Other
9963,5863,2025-10-06,NULL,NULL,2026-04-04,NULL,organic,A,70-110k,25-34,Other
9967,4832,2025-08-18,NULL,NULL,2026-02-14,NULL,affiliate,A,40-70k,18-24,NY
9969,4806,2025-08-15,NULL,NULL,2026-02-11,NULL,referral,A,40-70k,45-54,NJ
9970,6009,2025-11-11,NULL,NULL,2026-05-10,NULL,organic,C,40-70k,35-44,Other
9979,7015,2025-12-09,NULL,NULL,2026-06-07,NULL,paid_search,B,40-70k,18-24,Other
10017,4831,2025-08-18,NULL,NULL,2026-02-14,NULL,referral,B,70-110k,45-54,NJ
10023,5114,2025-09-08,NULL,NULL,2026-03-07,NULL,partnership,A,110k+,25-34,NY
10024,4602,2025-08-21,NULL,NULL,2026-02-17,NULL,referral,A,<40k,35-44,NY
10026,4684,2025-08-30,NULL,NULL,2026-02-26,NULL,paid_search,B,<40k,25-34,Other
10050,4942,2025-08-27,NULL,NULL,2026-02-23,NULL,referral,A,70-110k,35-44,Other
10051,7161,2025-12-03,NULL,NULL,2026-06-01,NULL,organic,A,70-110k,25-34,Other
10057,4657,2025-08-17,NULL,NULL,2026-02-13,NULL,organic,A,40-70k,18-24,Other
10064,4830,2025-08-25,NULL,NULL,2026-02-21,NULL,organic,A,40-70k,45-54,Other
10066,5316,2025-09-01,NULL,NULL,2026-02-28,NULL,paid_search,A,110k+,18-24,NY
10082,6228,2025-11-01,NULL,NULL,2026-04-30,NULL,referral,B,70-110k,35-44,NJ
10084,6818,2025-12-24,NULL,NULL,2026-06-22,NULL,referral,A,110k+,25-34,Other
10097,4814,2025-08-28,NULL,NULL,2026-02-24,NULL,partnership,A,70-110k,35-44,NY
10098,5270,2025-09-02,NULL,NULL,2026-03-01,NULL,organic,A,70-110k,35-44,NJ
10099,4683,2025-08-23,NULL,NULL,2026-02-19,NULL,affiliate,A,40-70k,35-44,NY
10102,5767,2025-10-20,NULL,NULL,2026-04-18,NULL,referral,A,110k+,25-34,NJ
10107,5045,2025-09-05,NULL,NULL,2026-03-04,NULL,referral,A,110k+,18-24,NY
10113,6304,2025-11-08,NULL,NULL,2026-05-07,NULL,referral,A,70-110k,25-34,Other
10122,4776,2025-08-08,NULL,NULL,2026-02-04,NULL,affiliate,A,70-110k,25-34,Other
10127,4875,2025-08-16,NULL,NULL,2026-02-12,NULL,organic,B,<40k,35-44,NY
10147,5198,2025-09-28,NULL,NULL,2026-03-27,NULL,paid_search,A,<40k,35-44,Other
10157,7011,2025-12-26,NULL,NULL,2026-06-24,NULL,organic,B,110k+,25-34,NY
10174,4595,2025-08-24,NULL,NULL,2026-02-20,NULL,organic,B,40-70k,55+,Other
10188,5592,2025-10-02,NULL,NULL,2026-03-31,NULL,organic,A,<40k,18-24,NY
10189,5731,2025-10-18,NULL,NULL,2026-04-16,NULL,referral,B,70-110k,25-34,Other
10193,6831,2025-12-04,NULL,NULL,2026-06-02,NULL,paid_search,A,70-110k,45-54,NY
10194,6129,2025-11-27,NULL,NULL,2026-05-26,NULL,organic,A,40-70k,25-34,Other
10197,5303,2025-09-08,NULL,NULL,2026-03-07,NULL,affiliate,B,70-110k,18-24,Other
10205,7092,2025-12-18,NULL,NULL,2026-06-16,NULL,paid_search,A,70-110k,18-24,Other
10209,4974,2025-08-08,NULL,NULL,2026-02-04,NULL,referral,A,110k+,25-34,Other
10215,5642,2025-10-11,NULL,NULL,2026-04-09,NULL,paid_search,A,110k+,45-54,NJ
10220,6434,2025-11-29,NULL,NULL,2026-05-28,NULL,referral,B,40-70k,45-54,Other
10228,5599,2025-10-10,NULL,NULL,2026-04-08,NULL,organic,A,110k+,18-24,NY
10236,4692,2025-08-15,NULL,NULL,2026-02-11,NULL,affiliate,D,110k+,25-34,Other
10238,5372,2025-09-08,NULL,NULL,2026-03-07,NULL,referral,A,40-70k,55+,Other
10239,4844,2025-08-30,NULL,NULL,2026-02-26,NULL,organic,A,40-70k,35-44,NY
10243,5074,2025-09-24,NULL,NULL,2026-03-23,NULL,paid_search,B,70-110k,25-34,NJ
10247,6019,2025-11-13,NULL,NULL,2026-05-12,NULL,paid_search,A,70-110k,55+,Other
10256,7122,2025-12-05,NULL,NULL,2026-06-03,NULL,organic,A,<40k,35-44,NY
10260,4639,2025-08-07,NULL,NULL,2026-02-03,NULL,referral,A,<40k,35-44,Other
10262,5077,2025-09-23,NULL,NULL,2026-03-22,NULL,organic,B,70-110k,25-34,NJ
10277,4665,2025-08-24,NULL,NULL,2026-02-20,NULL,organic,A,70-110k,35-44,NY
10284,5836,2025-10-21,NULL,NULL,2026-04-19,NULL,referral,A,40-70k,25-34,NY
10294,5509,2025-10-08,NULL,NULL,2026-04-06,NULL,organic,B,70-110k,45-54,Other
10297,4791,2025-08-13,NULL,NULL,2026-02-09,NULL,paid_search,A,<40k,35-44,Other
10299,6397,2025-11-28,NULL,NULL,2026-05-27,NULL,referral,A,110k+,55+,NY
10300,4783,2025-08-09,NULL,NULL,2026-02-05,NULL,referral,B,40-70k,18-24,NY
10302,5761,2025-10-17,NULL,NULL,2026-04-15,NULL,organic,A,40-70k,45-54,NY
10305,5138,2025-09-21,NULL,NULL,2026-03-20,NULL,paid_search,B,70-110k,18-24,Other
10318,6247,2025-11-19,NULL,NULL,2026-05-18,NULL,affiliate,A,110k+,55+,NJ
10320,5384,2025-09-21,NULL,NULL,2026-03-20,NULL,paid_search,A,70-110k,25-34,NY
10321,6014,2025-11-07,NULL,NULL,2026-05-06,NULL,referral,A,40-70k,55+,Other
10325,4852,2025-08-28,NULL,NULL,2026-02-24,NULL,paid_search,A,110k+,35-44,Other
10330,5492,2025-10-30,NULL,NULL,2026-04-28,NULL,organic,A,110k+,35-44,NJ
10345,5117,2025-09-15,NULL,NULL,2026-03-14,NULL,partnership,A,70-110k,45-54,NY
10349,7045,2025-12-10,NULL,NULL,2026-06-08,NULL,paid_search,A,70-110k,25-34,Other
10350,4908,2025-08-03,NULL,NULL,2026-01-30,NULL,organic,A,70-110k,45-54,NJ
10352,5996,2025-11-26,NULL,NULL,2026-05-25,NULL,organic,A,40-70k,18-24,Other
10353,5714,2025-10-01,NULL,NULL,2026-03-30,NULL,affiliate,B,40-70k,35-44,Other
10354,5356,2025-09-12,NULL,NULL,2026-03-11,NULL,paid_search,A,70-110k,35-44,NJ
10357,5195,2025-09-23,NULL,NULL,2026-03-22,NULL,referral,A,70-110k,35-44,Other
10366,6419,2025-11-02,NULL,NULL,2026-05-01,NULL,paid_search,A,110k+,55+,Other
10367,5046,2025-09-08,NULL,NULL,2026-03-07,NULL,affiliate,B,40-70k,55+,Other
10385,6391,2025-11-08,NULL,NULL,2026-05-07,NULL,partnership,D,<40k,25-34,Other
10387,6596,2025-12-17,NULL,NULL,2026-06-15,NULL,referral,C,70-110k,25-34,NJ
10390,4956,2025-08-24,NULL,NULL,2026-02-20,NULL,organic,A,40-70k,18-24,NY
10392,5180,2025-09-03,NULL,NULL,2026-03-02,NULL,affiliate,C,<40k,45-54,Other
10394,5299,2025-09-01,NULL,NULL,2026-02-28,NULL,paid_search,B,40-70k,25-34,Other
10397,5001,2025-09-06,NULL,NULL,2026-03-05,NULL,organic,A,110k+,25-34,Other
10405,4822,2025-08-04,NULL,NULL,2026-01-31,NULL,organic,A,110k+,25-34,Other
10413,5247,2025-09-24,NULL,NULL,2026-03-23,NULL,referral,A,40-70k,25-34,NY
10414,6781,2025-12-29,NULL,NULL,2026-06-27,NULL,paid_search,C,70-110k,35-44,NY
10415,6076,2025-11-14,NULL,NULL,2026-05-13,NULL,paid_search,B,40-70k,18-24,Other
10416,6266,2025-11-16,NULL,NULL,2026-05-15,NULL,organic,D,<40k,55+,Other
10417,6425,2025-11-25,NULL,NULL,2026-05-24,NULL,affiliate,B,70-110k,35-44,NY
10419,6773,2025-12-18,NULL,NULL,2026-06-16,NULL,paid_search,B,<40k,25-34,Other
10428,4691,2025-08-22,NULL,NULL,2026-02-18,NULL,paid_search,A,70-110k,25-34,Other
10435,4720,2025-08-09,NULL,NULL,2026-02-05,NULL,organic,A,40-70k,18-24,Other
10439,7003,2025-12-27,NULL,NULL,2026-06-25,NULL,paid_search,C,70-110k,25-34,NY
10463,6557,2025-12-12,NULL,NULL,2026-06-10,NULL,organic,D,<40k,18-24,NY
10471,5337,2025-09-28,NULL,NULL,2026-03-27,NULL,partnership,B,110k+,18-24,NJ
10483,6748,2025-12-01,NULL,NULL,2026-05-30,NULL,referral,B,70-110k,35-44,NY
10488,6186,2025-11-11,NULL,NULL,2026-05-10,NULL,partnership,A,<40k,25-34,NY
10503,7007,2025-12-18,NULL,NULL,2026-06-16,NULL,paid_search,B,40-70k,25-34,Other
10511,6969,2025-12-20,NULL,NULL,2026-06-18,NULL,referral,A,110k+,35-44,Other
10518,5949,2025-10-20,NULL,NULL,2026-04-18,NULL,organic,C,70-110k,45-54,Other
10520,7175,2025-12-30,NULL,NULL,2026-06-28,NULL,referral,A,70-110k,35-44,Other
10521,5469,2025-10-31,NULL,NULL,2026-04-29,NULL,organic,A,40-70k,55+,Other
10527,6492,2025-11-17,NULL,NULL,2026-05-16,NULL,paid_search,C,70-110k,35-44,NJ
10535,5172,2025-09-23,NULL,NULL,2026-03-22,NULL,affiliate,A,110k+,25-34,NY
10537,6167,2025-11-13,NULL,NULL,2026-05-12,NULL,paid_search,B,70-110k,18-24,NY
10556,5105,2025-09-24,NULL,NULL,2026-03-23,NULL,organic,A,70-110k,45-54,NY
10580,6436,2025-11-27,NULL,NULL,2026-05-26,NULL,partnership,A,110k+,55+,NY
10589,6141,2025-11-13,NULL,NULL,2026-05-12,NULL,organic,A,40-70k,45-54,Other
10599,5879,2025-10-26,NULL,NULL,2026-04-24,NULL,referral,B,40-70k,18-24,Other
10605,5681,2025-10-23,NULL,NULL,2026-04-21,NULL,partnership,A,40-70k,25-34,NY
10607,6389,2025-11-03,NULL,NULL,2026-05-02,NULL,organic,B,40-70k,25-34,NJ
10616,6515,2025-11-11,NULL,NULL,2026-05-10,NULL,organic,A,70-110k,45-54,Other
10621,6611,2025-12-28,NULL,NULL,2026-06-26,NULL,referral,A,70-110k,35-44,NY
10625,5494,2025-10-20,NULL,NULL,2026-04-18,NULL,organic,A,70-110k,25-34,NY
10629,5892,2025-10-23,NULL,NULL,2026-04-21,NULL,partnership,A,<40k,25-34,NY
10631,5667,2025-10-31,NULL,NULL,2026-04-29,NULL,affiliate,A,40-70k,25-34,NY
10646,5340,2025-09-06,NULL,NULL,2026-03-05,NULL,organic,A,110k+,45-54,NY
10648,5481,2025-10-05,NULL,NULL,2026-04-03,NULL,affiliate,A,40-70k,45-54,Other
10649,5431,2025-09-12,NULL,NULL,2026-03-11,NULL,referral,A,40-70k,35-44,Other
10655,6067,2025-11-27,NULL,NULL,2026-05-26,NULL,paid_search,B,70-110k,55+,Other
10667,5690,2025-10-26,NULL,NULL,2026-04-24,NULL,organic,B,110k+,25-34,NY
10671,6542,2025-12-10,NULL,NULL,2026-06-08,NULL,organic,A,70-110k,35-44,Other
10675,6441,2025-11-04,NULL,NULL,2026-05-03,NULL,organic,A,70-110k,25-34,Other
10676,6351,2025-11-04,NULL,NULL,2026-05-03,NULL,partnership,C,70-110k,18-24,NY
10683,6700,2025-12-17,NULL,NULL,2026-06-15,NULL,organic,A,70-110k,25-34,Other
10690,6983,2025-12-31,NULL,NULL,2026-06-29,NULL,organic,B,<40k,25-34,NY
10695,6324,2025-11-22,NULL,NULL,2026-05-21,NULL,paid_search,B,<40k,25-34,NJ
10698,5908,2025-10-31,NULL,NULL,2026-04-29,NULL,paid_search,A,<40k,25-34,Other
10704,5875,2025-10-23,NULL,NULL,2026-04-21,NULL,partnership,A,70-110k,55+,Other
10712,5230,2025-09-08,NULL,NULL,2026-03-07,NULL,organic,A,40-70k,35-44,NJ
10713,7094,2025-12-09,NULL,NULL,2026-06-07,NULL,partnership,C,110k+,35-44,NY
10714,6169,2025-11-28,NULL,NULL,2026-05-27,NULL,organic,C,40-70k,35-44,Other
10721,6802,2025-12-02,NULL,NULL,2026-05-31,NULL,paid_search,B,<40k,35-44,Other
10725,6867,2025-12-22,NULL,NULL,2026-06-20,NULL,partnership,A,70-110k,25-34,NY
10727,6588,2025-12-06,NULL,NULL,2026-06-04,NULL,paid_search,B,<40k,35-44,Other
10736,5377,2025-09-19,NULL,NULL,2026-03-18,NULL,organic,B,70-110k,18-24,Other
10741,6407,2025-11-26,NULL,NULL,2026-05-25,NULL,referral,A,40-70k,18-24,NY
10749,6244,2025-11-05,NULL,NULL,2026-05-04,NULL,organic,B,70-110k,25-34,Other
10754,6281,2025-11-22,NULL,NULL,2026-05-21,NULL,organic,B,70-110k,25-34,NY
10758,7096,2025-12-17,NULL,NULL,2026-06-15,NULL,organic,A,40-70k,45-54,Other
10767,5438,2025-09-19,NULL,NULL,2026-03-18,NULL,affiliate,A,70-110k,25-34,Other
10768,6919,2025-12-09,NULL,NULL,2026-06-07,NULL,partnership,B,70-110k,25-34,NY
10775,7133,2025-12-03,NULL,NULL,2026-06-01,NULL,paid_search,A,110k+,55+,NY
10776,5285,2025-09-11,NULL,NULL,2026-03-10,NULL,referral,A,40-70k,18-24,Other
10777,5217,2025-09-27,NULL,NULL,2026-03-26,NULL,affiliate,C,40-70k,25-34,NJ
10779,6940,2025-12-09,NULL,NULL,2026-06-07,NULL,organic,A,40-70k,25-34,NY
10780,6013,2025-11-05,NULL,NULL,2026-05-04,NULL,organic,A,70-110k,55+,Other
10793,5589,2025-10-09,NULL,NULL,2026-04-07,NULL,affiliate,A,110k+,25-34,NY
10795,5154,2025-09-21,NULL,NULL,2026-03-20,NULL,paid_search,B,40-70k,25-34,Other
10796,5064,2025-09-21,NULL,NULL,2026-03-20,NULL,partnership,A,70-110k,35-44,NY
10823,5261,2025-09-12,NULL,NULL,2026-03-11,NULL,organic,A,70-110k,18-24,Other
10830,6530,2025-12-26,NULL,NULL,2026-06-24,NULL,organic,A,70-110k,25-34,NY
10838,5439,2025-09-11,NULL,NULL,2026-03-10,NULL,organic,C,<40k,35-44,NY
10847,6360,2025-11-04,NULL,NULL,2026-05-03,NULL,partnership,A,70-110k,35-44,NJ
10852,6514,2025-11-12,NULL,NULL,2026-05-11,NULL,organic,C,40-70k,18-24,NY
10865,6278,2025-11-26,NULL,NULL,2026-05-25,NULL,organic,A,40-70k,25-34,NJ
10874,5428,2025-09-15,NULL,NULL,2026-03-14,NULL,partnership,A,40-70k,55+,Other
10876,6726,2025-12-12,NULL,NULL,2026-06-10,NULL,referral,A,40-70k,25-34,NJ
10877,6034,2025-11-17,NULL,NULL,2026-05-16,NULL,referral,A,40-70k,45-54,Other
10880,5792,2025-10-31,NULL,NULL,2026-04-29,NULL,partnership,B,40-70k,45-54,NY
10895,5889,2025-10-02,NULL,NULL,2026-03-31,NULL,affiliate,A,110k+,25-34,Other
10896,5094,2025-09-20,NULL,NULL,2026-03-19,NULL,affiliate,C,40-70k,25-34,NY
10902,7026,2025-12-06,NULL,NULL,2026-06-04,NULL,paid_search,A,<40k,18-24,NJ
10908,5131,2025-09-18,NULL,NULL,2026-03-17,NULL,affiliate,A,110k+,45-54,NY
10909,6456,2025-11-07,NULL,NULL,2026-05-06,NULL,organic,A,110k+,18-24,NY
10914,6023,2025-11-15,NULL,NULL,2026-05-14,NULL,affiliate,B,70-110k,35-44,NY
10919,6642,2025-12-05,NULL,NULL,2026-06-03,NULL,paid_search,B,40-70k,35-44,NY
10925,6301,2025-11-27,NULL,NULL,2026-05-26,NULL,paid_search,C,70-110k,35-44,NJ
10932,5141,2025-09-20,NULL,NULL,2026-03-19,NULL,partnership,B,40-70k,35-44,Other
10940,5207,2025-09-01,NULL,NULL,2026-02-28,NULL,partnership,A,40-70k,55+,Other
10941,4994,2025-09-24,NULL,NULL,2026-03-23,NULL,organic,B,70-110k,35-44,NY
10954,6563,2025-12-28,NULL,NULL,2026-06-26,NULL,organic,A,40-70k,25-34,NY
10956,5196,2025-09-09,NULL,NULL,2026-03-08,NULL,affiliate,A,70-110k,18-24,NJ
10957,5456,2025-10-11,NULL,NULL,2026-04-09,NULL,referral,A,70-110k,35-44,Other
10965,6241,2025-11-09,NULL,NULL,2026-05-08,NULL,organic,A,<40k,45-54,Other
10969,6839,2025-12-01,NULL,NULL,2026-05-30,NULL,organic,A,110k+,45-54,Other
10971,5563,2025-10-29,NULL,NULL,2026-04-27,NULL,organic,B,70-110k,18-24,NY
10972,5076,2025-09-08,NULL,NULL,2026-03-07,NULL,referral,B,70-110k,25-34,Other
10977,5519,2025-10-15,NULL,NULL,2026-04-13,NULL,referral,B,110k+,25-34,Other
10994,7056,2025-12-11,NULL,NULL,2026-06-09,NULL,organic,A,70-110k,35-44,NY
11000,6725,2025-12-14,NULL,NULL,2026-06-12,NULL,organic,C,70-110k,25-34,Other
11007,5155,2025-09-04,NULL,NULL,2026-03-03,NULL,organic,A,70-110k,25-34,Other
11014,5302,2025-09-30,NULL,NULL,2026-03-29,NULL,referral,A,70-110k,35-44,Other
11021,6491,2025-11-22,NULL,NULL,2026-05-21,NULL,organic,A,70-110k,25-34,Other
11024,5980,2025-11-05,NULL,NULL,2026-05-04,NULL,paid_search,A,70-110k,35-44,NY
11025,5953,2025-10-23,NULL,NULL,2026-04-21,NULL,referral,B,70-110k,25-34,NY
11035,5888,2025-10-17,NULL,NULL,2026-04-15,NULL,organic,A,110k+,25-34,Other
11038,5486,2025-10-08,NULL,NULL,2026-04-06,NULL,organic,A,70-110k,18-24,Other
11039,7078,2025-12-08,NULL,NULL,2026-06-06,NULL,affiliate,A,<40k,55+,Other
11045,6925,2025-12-07,NULL,NULL,2026-06-05,NULL,referral,A,40-70k,35-44,Other
11048,6899,2025-12-03,NULL,NULL,2026-06-01,NULL,referral,B,70-110k,55+,NY
11054,6284,2025-11-27,NULL,NULL,2026-05-26,NULL,affiliate,A,70-110k,55+,Other
11057,5528,2025-10-16,NULL,NULL,2026-04-14,NULL,organic,A,70-110k,35-44,NY
11064,6087,2025-11-27,NULL,NULL,2026-05-26,NULL,referral,A,40-70k,35-44,Other
11068,6673,2025-12-30,NULL,NULL,2026-06-28,NULL,paid_search,A,110k+,18-24,NY
11083,6844,2025-12-17,NULL,NULL,2026-06-15,NULL,partnership,B,110k+,45-54,Other
11093,6331,2025-11-25,NULL,NULL,2026-05-24,NULL,affiliate,A,40-70k,18-24,Other
11094,6742,2025-12-20,NULL,NULL,2026-06-18,NULL,organic,A,40-70k,55+,Other
11107,5152,2025-09-16,NULL,NULL,2026-03-15,NULL,referral,B,110k+,45-54,Other
11112,5504,2025-10-25,NULL,NULL,2026-04-23,NULL,organic,A,70-110k,18-24,Other
11123,4987,2025-09-29,NULL,NULL,2026-03-28,NULL,organic,A,110k+,35-44,NY
11128,5342,2025-09-20,NULL,NULL,2026-03-19,NULL,affiliate,B,70-110k,18-24,Other
11129,6924,2025-12-30,NULL,NULL,2026-06-28,NULL,organic,B,40-70k,35-44,Other
11132,5232,2025-09-14,NULL,NULL,2026-03-13,NULL,referral,A,<40k,55+,NJ
11136,5243,2025-09-17,NULL,NULL,2026-03-16,NULL,partnership,A,70-110k,18-24,Other
11138,5063,2025-09-28,NULL,NULL,2026-03-27,NULL,affiliate,A,110k+,25-34,Other
11139,6461,2025-11-27,NULL,NULL,2026-05-26,NULL,partnership,C,<40k,55+,Other
11156,5934,2025-10-23,NULL,NULL,2026-04-21,NULL,organic,B,70-110k,45-54,Other
11159,6503,2025-11-08,NULL,NULL,2026-05-07,NULL,partnership,B,<40k,35-44,NY
11161,6752,2025-12-26,NULL,NULL,2026-06-24,NULL,referral,B,70-110k,35-44,NY
11167,5964,2025-11-14,NULL,NULL,2026-05-13,NULL,affiliate,D,40-70k,35-44,Other
11168,6629,2025-12-26,NULL,NULL,2026-06-24,NULL,affiliate,D,<40k,18-24,Other
11173,6531,2025-12-11,NULL,NULL,2026-06-09,NULL,referral,B,<40k,18-24,Other
11176,7104,2025-12-23,NULL,NULL,2026-06-21,NULL,organic,B,40-70k,45-54,Other
11178,7000,2025-12-01,NULL,NULL,2026-05-30,NULL,organic,A,70-110k,25-34,Other
11180,6289,2025-11-22,NULL,NULL,2026-05-21,NULL,affiliate,A,70-110k,55+,NY
11186,6344,2025-11-22,NULL,NULL,2026-05-21,NULL,referral,C,<40k,45-54,Other
11187,6101,2025-11-26,NULL,NULL,2026-05-25,NULL,paid_search,A,110k+,18-24,NY
11189,5618,2025-10-17,NULL,NULL,2026-04-15,NULL,partnership,D,70-110k,25-34,NY
11191,7034,2025-12-13,NULL,NULL,2026-06-11,NULL,affiliate,C,<40k,35-44,NJ
11199,5826,2025-10-28,NULL,NULL,2026-04-26,NULL,paid_search,A,<40k,45-54,Other
11214,6401,2025-11-07,NULL,NULL,2026-05-06,NULL,organic,A,<40k,25-34,NY
11215,6182,2025-11-21,NULL,NULL,2026-05-20,NULL,organic,A,40-70k,35-44,Other
11225,6661,2025-12-02,NULL,NULL,2026-05-31,NULL,organic,A,110k+,25-34,Other
11254,5837,2025-10-16,NULL,NULL,2026-04-14,NULL,affiliate,A,70-110k,35-44,NJ
11259,6632,2025-12-06,NULL,NULL,2026-06-04,NULL,paid_search,B,70-110k,35-44,Other
